fighter,Age,AvgSigStrLanded,AvgSigStrPct,AvgSubAtt,AvgTDLanded,AvgTDPct,CurrentLoseStreak,CurrentWinStreak,DecOdds,Draws,ExpectedValue,HeightCms,LongestWinStreak,Losses,Odds,ReachCms,TotalRoundsFought,TotalTitleBouts,WeightLbs,Wins,WinsByDecisionMajority,WinsByDecisionSplit,WinsByDecisionUnanimous,WinsByKO,WinsBySubmission,WinsByTKODoctorStoppage
Lorenz Larkin,27.7,35.3989,0.4243333333333334,0.0,0.012344444444444444,0.006222222222222223,0.8,0.5,167.9,0.0,90.63359,180.33999999999997,1.1,2.9,-72.8,182.88000000000002,11.2,0.0,170.0,1.6,0.0,0.1,0.8,0.7,0.0,0.0
Alberto Uda,31.5,15.0,0.55,0.0,1.0,0.5,0.5,0.0,648.0,0.0,110.96155,190.5,0.0,0.5,7.5,195.58,1.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Horacio Gutierrez,25.0,10.0,0.26,0.0,0.0,0.0,0.5,0.0,289.0,0.0,118.8095,177.8,0.0,0.5,-10.0,175.26,1.5,0.5,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tatsuya Kawajiri,36.5,25.93666,0.6686,0.71334,2.83334,0.2824,0.3333333333333333,0.6666666666666666,293.0,0.0,159.9004666666667,170.18000000000004,1.1666666666666667,0.8333333333333334,74.66666666666667,175.26,6.666666666666667,0.0,145.0,1.6666666666666667,0.0,0.0,0.8333333333333334,0.0,0.8333333333333334,0.0
Francisco Rivera,32.1,38.8041,0.4787777777777778,0.8813888888888889,0.48091111111111107,0.18666666666666665,0.8,0.4,367.625,0.0,159.80044,172.72,1.4,2.9,34.5,172.72,11.6,0.0,135.0,2.4,0.0,0.0,0.8,1.6,0.0,0.0
Cesar Arzamendia,24.5,16.0,0.34,0.0,3.0,0.75,0.5,0.0,342.5,0.0,73.93485,180.34,0.0,0.5,-147.5,180.34,0.5,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jim Alers,28.0,33.666650000000004,0.3915,0.16665,1.5,0.35,0.6666666666666666,0.3333333333333333,214.0,0.0,112.27053333333333,175.26,0.6666666666666666,0.6666666666666666,-46.666666666666664,180.34,3.3333333333333335,0.0,145.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
Michael McDonald,21.77777777777778,33.0053625,0.43724999999999997,1.159075,1.9133875,0.447125,0.2222222222222222,1.3333333333333333,343.6,0.0,77.50626666666668,175.26,2.888888888888889,0.6666666666666666,-221.66666666666666,177.8,9.333333333333334,0.4444444444444444,135.0,3.3333333333333335,0.0,0.7777777777777778,0.8888888888888888,1.2222222222222223,0.4444444444444444,0.0
Josh Samman,26.6,24.104174999999998,0.54825,0.14582499999999998,0.395825,0.16675,0.2,1.2,348.0,0.0,67.64976,190.5,1.8,0.2,-138.0,200.66,3.8,0.0,185.0,1.8,0.0,0.0,0.0,1.4,0.4,0.0
Cristina Stanciu,22.0,39.0,0.51,2.0,1.0,1.0,0.5,0.0,257.5,0.0,106.25,160.02,0.0,0.5,-5.0,162.56,1.5,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Pfister,24.75,12.055566666666666,0.33666666666666667,0.0,1.6110999999999998,0.3083333333333333,0.5,0.25,627.5,0.0,325.0,177.8,0.5,1.0,325.0,185.42,3.5,0.0,155.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
Enrique Marin,29.0,27.0,0.28,0.0,1.0,0.33,0.5,0.0,397.5,0.0,290.0,177.8,0.0,0.5,290.0,187.96,1.5,0.5,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thiago Tavares,28.1,19.92343,0.43620000000000003,1.13882,2.52624,0.46980000000000005,0.4,0.8,231.16666666666666,0.0,97.36243,170.18,2.0,5.5,-49.5,172.72,29.6,0.0,145.0,7.0,0.0,0.0,3.6,0.7,2.7,0.0
Fernando Bruno,33.5,20.0,0.62,0.0,2.0,0.18,0.5,0.0,307.5,0.0,160.0,167.64,0.0,0.5,160.0,177.8,1.5,0.5,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cory Hendricks,28.0,,,,,,0.0,0.0,245.0,0.0,68.9655,190.5,0.0,0.0,-145.0,196.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anton Zafir,28.5,17.0,0.68,0.0,1.0,0.33,0.5,0.0,546.5,0.0,290.0,180.34,0.0,0.5,290.0,182.88,0.5,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mehdi Baghdad,30.5,1.0,0.2,0.0,0.0,0.0,0.5,0.0,427.5,0.0,242.5,185.42,0.0,0.5,242.5,190.5,0.5,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dileno Lopes,30.5,46.0,0.42,3.0,3.0,0.75,0.5,0.0,301.0,0.0,116.1111,165.1,0.0,0.5,-120.0,165.1,1.5,0.5,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerrod Sanders,35.0,3.75,0.5965,0.5,0.5,0.0615,0.6666666666666666,0.3333333333333333,278.3333333333333,0.0,188.0180333333333,172.72,0.3333333333333333,1.3333333333333333,108.33333333333333,182.88,2.3333333333333335,0.0,135.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
Rory MacDonald,23.333333333333332,36.108066666666666,0.4635833333333333,0.7713833333333332,2.4240083333333335,0.48091666666666666,0.25,1.8333333333333333,,0.0,50.31195,182.88000000000002,3.5,1.4166666666666667,-271.6666666666667,193.04,15.5,0.08333333333333333,170.0,5.083333333333333,0.0,0.0,2.5,1.5833333333333333,1.0,0.0
Steve Bosse,33.666666666666664,1.25,0.1025,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,976.3333333333334,0.0,148.0247,180.34,0.3333333333333333,0.6666666666666666,78.33333333333333,182.88,1.0,0.0,205.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
Chris Beal,29.2,30.708325000000002,0.362,0.270825,1.2291750000000001,0.3075,0.6,0.6,149.6,0.0,64.98414,170.18,1.4,0.6,-176.0,175.26,5.2,0.0,125.0,1.4,0.0,0.0,0.6,0.8,0.0,0.0
Yan Cabral,31.0,19.145825000000002,0.52825,1.2083249999999999,2.833325,0.46325000000000005,0.4,0.4,214.0,0.0,59.380179999999996,180.34,0.8,0.8,-312.0,185.42,5.6,0.0,155.0,1.2,0.0,0.0,0.8,0.0,0.4,0.0
Dominic Waters,26.333333333333332,9.75,0.18,0.0,3.75,0.75,1.0,0.0,653.3333333333334,0.0,330.0,185.42,0.0,1.0,330.0,200.66,2.3333333333333335,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Willie Gates,28.0,20.166666666666668,0.37999999999999995,0.6111,0.0,0.0,0.5,0.25,487.0,0.0,263.730775,172.72,0.5,1.0,212.0,177.8,3.5,0.0,125.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
Chris Kelades,33.75,37.22223333333333,0.496,0.6111,1.3333333333333333,0.25666666666666665,0.25,0.5,592.3333333333334,0.0,383.75,170.18,0.75,0.5,383.75,172.72,4.5,0.0,125.0,1.0,0.0,0.25,0.75,0.0,0.0,0.0
Clint Hester,27.285714285714285,51.11388333333334,0.4483333333333333,0.0,0.6888833333333334,0.45449999999999996,0.42857142857142855,1.4285714285714286,286.1666666666667,0.0,88.13018571428572,187.96,2.5714285714285716,0.42857142857142855,-42.142857142857146,195.57999999999998,7.857142857142857,0.0,205.0,2.5714285714285716,0.0,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.0,0.7142857142857143
Efrain Escudero,27.11111111111111,30.00662222222222,0.4021111111111111,0.7496444444444443,1.4383222222222223,0.3522222222222222,1.3333333333333333,0.4444444444444444,298.2,0.0,150.50178888888888,175.26,2.0,3.5555555555555554,78.88888888888889,177.8,18.555555555555557,1.0,155.0,3.4444444444444446,0.0,0.0,2.2222222222222223,1.0,0.2222222222222222,0.0
Michael Graves,24.5,27.0,0.6,0.0,7.0,0.7,0.0,0.5,242.5,0.0,114.48275000000001,177.8,0.5,0.0,7.5,180.34,1.5,0.0,170.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
Gabriel Gonzaga,33.583333333333336,13.63318333333333,0.5423333333333333,0.6204416666666667,1.1241,0.5145833333333334,0.8333333333333334,0.6666666666666666,871.8888888888889,0.0,129.77676666666667,187.96,4.0,6.083333333333333,37.083333333333336,193.04,25.0,1.0,242.0,9.416666666666666,0.0,0.0,0.08333333333333333,5.916666666666667,3.4166666666666665,0.0
Igor Pokrajac,33.2,21.15347,0.46210000000000007,0.17525,0.9804600000000001,0.32789999999999997,1.7,0.7,453.0,0.0,208.20693,182.88000000000002,2.0,4.2,158.5,193.04,15.3,0.0,205.0,2.7,0.0,0.0,0.5,1.3,0.9,0.0
Ian Entwistle,28.0,0.75,0.0825,3.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1035.0,0.0,141.55556666666666,165.1,0.3333333333333333,0.6666666666666666,69.33333333333333,162.56,1.0,0.0,135.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
Filip Pejic,23.0,,,,,,0.0,0.0,300.0,0.0,90.9091,172.72,0.0,0.0,-110.0,177.8,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rob Whiteford,31.2,19.208325000000002,0.5182500000000001,0.0,1.4166750000000001,0.1575,0.4,0.6,328.0,0.0,173.68182,175.26,1.0,1.0,89.0,175.26,4.4,0.0,145.0,1.0,0.0,0.0,0.6,0.4,0.0,0.0
Lucas Martins,25.0,23.138883333333336,0.3841666666666666,0.21943333333333334,0.0,0.0,0.5714285714285714,0.8571428571428571,546.0,0.0,171.93774285714284,182.87999999999997,1.7142857142857142,1.2857142857142858,65.0,182.87999999999997,6.0,0.0,145.0,1.7142857142857142,0.0,0.0,0.0,1.1428571428571428,0.5714285714285714,0.0
Frank Mir,33.5,12.104950000000002,0.5055833333333335,0.9981,0.857075,0.3105833333333334,1.0,0.8333333333333334,914.875,0.0,176.43650000000002,190.5,4.0,6.833333333333333,98.5,200.66,31.083333333333332,4.5,264.0,13.666666666666666,0.0,0.0,1.75,3.25,7.666666666666667,0.0
James Te Huna,30.88888888888889,24.82201111111111,0.6184444444444446,0.3143333333333333,2.1446555555555555,0.25955555555555554,0.7777777777777778,1.2222222222222223,419.6666666666667,0.0,110.31765555555555,187.96,2.6666666666666665,1.5555555555555556,-114.66666666666667,190.5,9.0,0.0,185.0,3.4444444444444446,0.0,0.0,1.0,2.4444444444444446,0.0,0.0
Mark Eddiva,28.75,48.5,0.4956666666666667,0.0,2.444433333333333,0.24433333333333337,0.75,0.25,481.0,0.0,288.75,172.72,0.75,0.75,288.75,172.72,4.0,0.0,145.0,0.75,0.0,0.0,0.75,0.0,0.0,0.0
Rin Nakai,28.0,16.0,0.34,0.0,3.0,0.15,0.5,0.0,267.5,0.0,195.0,154.94,0.0,0.5,195.0,152.4,1.5,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Viscardi Andrade,30.25,22.666666666666668,0.5443333333333333,0.0,0.27776666666666666,0.139,0.25,0.5,311.75,0.0,85.28935,180.34,0.75,0.5,-28.0,190.5,3.0,0.0,170.0,1.0,0.0,0.0,0.25,0.75,0.0,0.0
Tom Lawlor,29.0,24.48135,0.394125,0.9633875000000001,2.041525,0.191125,0.625,0.625,495.25,0.0,150.7744125,182.88,2.0,2.875,14.375,187.96,14.0,0.0,205.0,3.625,0.0,0.0,1.75,0.625,1.25,0.0
Marcelo Guimaraes,30.25,60.22223333333333,0.5726666666666667,0.0,0.8889,0.081,0.25,0.5,572.0,0.0,173.329125,182.88,0.75,0.5,68.25,185.42,4.0,0.0,185.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Justin Salas,31.142857142857142,32.78055,0.4748333333333334,0.0,2.1083333333333334,0.1585,0.42857142857142855,0.42857142857142855,217.0,0.0,104.52174285714285,172.72,0.8571428571428571,1.2857142857142858,-42.142857142857146,177.79999999999998,6.0,0.0,155.0,1.7142857142857142,0.0,0.5714285714285714,0.8571428571428571,0.2857142857142857,0.0,0.0
Mike Wilkinson,26.25,34.77776666666667,0.524,0.0,0.8889,0.32666666666666666,0.25,0.5,499.75,0.0,288.369575,170.18,0.75,0.5,220.0,172.72,3.0,0.0,145.0,1.0,0.0,0.0,0.75,0.25,0.0,0.0
Chris Dempsey,27.0,12.833333333333334,0.20833333333333334,0.0,0.8333333333333334,0.06933333333333334,0.5,0.25,464.0,0.0,245.0,177.8,0.5,1.0,245.0,182.88,2.5,0.0,185.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
Yaotzin Meza,33.166666666666664,10.97,0.33519999999999994,1.0133199999999998,0.6833400000000001,0.25460000000000005,0.8333333333333334,0.16666666666666666,727.3333333333334,0.0,443.3333333333333,175.26,0.6666666666666666,2.1666666666666665,443.3333333333333,187.96,7.166666666666667,0.0,145.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0
Norman Parke,27.125,50.21445714285715,0.3971428571428572,0.0,2.9180285714285716,0.48714285714285716,0.5,0.625,83.75,0.0,78.18317499999999,180.34,2.25,1.25,-134.625,177.8,11.875,0.875,155.0,2.875,0.0,0.0,2.375,0.5,0.0,0.0
Martin Svensson,30.0,,,,,,0.0,0.0,241.0,0.0,95.2381,185.42,0.0,0.0,-105.0,182.88,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Riggs,32.25,13.371525,0.4425,0.21350000000000002,1.0704500000000001,0.57625,1.5,0.25,352.25,0.0,207.5,182.88,1.0,5.25,207.5,177.8,14.75,0.0,185.0,4.25,0.0,0.0,1.0,1.0,1.0,1.0
Daniel Sarafian,31.166666666666668,23.92666,0.5614,0.34666,0.25666,0.2566,0.6666666666666666,0.3333333333333333,398.5,0.0,68.80288333333334,175.26,0.6666666666666666,1.6666666666666667,-193.33333333333334,185.42,5.333333333333333,0.0,185.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,0.0
Jonavin Webb,26.0,23.0,0.34,2.0,2.0,0.25,0.5,0.0,207.5,0.0,64.6853,177.8,0.0,0.5,-185.0,180.34,1.5,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jared Rosholt,28.0,31.50305714285714,0.5125714285714286,0.04422857142857143,1.5248285714285714,0.4142857142857143,0.125,1.5,197.375,0.0,58.6573375,187.96,2.25,0.5,-203.75,190.5,9.5,0.0,265.0,3.0,0.0,0.0,2.625,0.375,0.0,0.0
Rafael Feijao,34.0,19.729174999999998,0.48024999999999995,0.0,0.0,0.0,0.8,0.2,,0.0,146.7738,185.42,0.6,1.4,25.0,185.42,3.2,0.0,205.0,0.6,0.0,0.0,0.0,0.6,0.0,0.0
KJ Noons,31.2,36.9375,0.38925000000000004,0.0,0.0,0.0,0.8,0.2,308.0,0.0,136.44072,177.8,1.0,1.4,53.6,182.88,5.6,0.0,155.0,1.0,0.0,0.0,0.6,0.4,0.0,0.0
Noad Lahat,30.25,20.833333333333332,0.4523333333333333,0.6666666666666666,1.2222333333333333,0.10066666666666667,0.25,0.75,189.25,0.0,103.82935,175.26,0.75,0.75,-77.5,175.26,3.0,0.0,145.0,0.75,0.25,0.0,0.5,0.0,0.0,0.0
Masio Fullen,28.333333333333332,31.0,0.475,0.0,0.75,0.375,0.3333333333333333,0.3333333333333333,389.3333333333333,0.0,196.66666666666666,177.80000000000004,0.6666666666666666,0.3333333333333333,196.66666666666666,177.80000000000004,2.3333333333333335,0.0,145.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
Matt Dwyer,25.0,6.833333333333333,0.124,0.0,0.0,0.0,0.5,0.25,878.3333333333334,0.0,320.0,193.04,0.5,1.0,320.0,193.04,2.0,0.0,170.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
Felipe Olivieri,30.0,,,,,,0.0,0.0,362.0,0.0,135.0,175.26,0.0,0.0,135.0,182.88,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Mitrione,34.07692307692308,29.12803076923077,0.5376923076923077,0.6708,0.0,0.0,0.38461538461538464,1.6923076923076923,577.75,0.0,82.55936153846154,190.5,4.230769230769231,1.6153846153846154,-99.46153846153847,200.66,12.538461538461538,0.0,265.0,5.384615384615385,0.0,0.0,0.8461538461538461,4.538461538461538,0.0,0.0
Daron Cruickshank,28.25,33.0268,0.43627272727272737,0.10073636363636362,1.4244999999999999,0.33499999999999996,0.75,0.5833333333333334,276.6666666666667,0.0,108.85534166666666,172.72,1.75,2.1666666666666665,-45.333333333333336,182.88000000000002,13.916666666666666,0.0,155.0,3.5833333333333335,0.0,0.6666666666666666,1.1666666666666667,1.75,0.0,0.0
Diego Brandao,26.0,21.83108888888889,0.4655555555555555,0.46705555555555556,1.5332,0.5389999999999999,0.4,1.0,489.8888888888889,0.0,125.12527,170.18,2.0,1.5,-67.3,172.72,8.5,0.9,145.0,3.0,0.0,0.0,1.2,0.1,1.5,0.2
Tony Sims,29.333333333333332,13.25,0.5875,0.25,0.0,0.0,0.3333333333333333,0.3333333333333333,437.6666666666667,0.0,105.9498,180.34,0.6666666666666666,0.3333333333333333,-35.0,177.80000000000004,1.6666666666666667,0.0,155.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0
Masanori Kanehara,32.0,30.0,0.48,1.5,1.5,0.375,0.3333333333333333,0.3333333333333333,385.0,0.0,263.0247,170.18,0.6666666666666666,0.3333333333333333,193.33333333333334,170.18,3.0,0.0,135.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
Sheldon Westcott,30.0,14.0,0.4,0.0,2.25,0.4425,1.0,0.0,399.6666666666667,0.0,93.02813333333332,185.42,0.0,1.0,-73.33333333333333,180.34,2.3333333333333335,0.6666666666666666,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edgar Garcia,30.5,25.33335,0.3435,0.41664999999999996,1.16665,0.5125,2.5,0.0,348.0,0.0,103.75,177.8,0.0,2.5,-7.5,180.34,4.5,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sarah Kaufman,29.0,116.5,0.45,0.0,0.27776666666666666,0.2776666666666667,0.6666666666666666,0.3333333333333333,39.666666666666664,0.0,57.067966666666656,165.1,0.6666666666666666,1.3333333333333333,-198.33333333333334,170.18,5.666666666666667,0.0,135.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
Danny Castillo,33.285714285714285,35.527869230769234,0.5401538461538462,0.12386923076923077,3.054438461538462,0.42261538461538467,0.6428571428571429,0.7857142857142857,222.0,0.0,110.20919285714285,175.26000000000002,2.2857142857142856,2.2142857142857144,-19.857142857142858,180.34,16.928571428571427,0.0,155.0,4.285714285714286,0.0,0.7142857142857143,2.5,1.0714285714285714,0.0,0.0
Hayder Hassan,32.5,3.0,0.27,0.0,0.0,0.0,0.5,0.0,445.0,0.0,155.0,177.8,0.0,0.5,155.0,177.8,1.0,0.5,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcio Alexandre Junior,25.333333333333332,15.0,0.39749999999999996,0.0,0.25,0.0625,1.0,0.0,376.5,0.0,163.33333333333334,182.88,0.0,1.0,163.33333333333334,190.5,3.0,0.6666666666666666,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcin Wrzosek,28.0,,,,,,0.0,0.0,211.0,0.0,80.0,175.26,0.0,0.0,-125.0,178.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Konstantin Erokhin,31.5,17.0,0.47,0.0,0.0,0.0,0.5,0.0,1261.5,0.0,47.342200000000005,180.34,0.0,0.5,-285.0,185.42,1.5,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Pierce,31.25,36.827283333333334,0.4666666666666668,0.3158666666666667,3.114775,0.4495833333333333,0.3333333333333333,1.4166666666666667,25.6,0.0,73.80435833333333,172.72,2.75,2.25,-199.16666666666666,177.79999999999998,21.083333333333332,0.0,170.0,5.25,0.0,0.5833333333333334,2.5833333333333335,1.25,0.8333333333333334,0.0
Abner Lloveras,33.0,,,,,,0.0,0.0,260.0,0.0,125.0,180.34,0.0,0.0,125.0,180.34,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Howard,29.636363636363637,21.316336363636363,0.5547272727272726,0.6113181818181818,2.9031090909090906,0.5678181818181819,1.0909090909090908,1.0,360.14285714285717,0.0,191.95467272727274,170.18000000000004,3.909090909090909,3.0,116.18181818181819,180.33999999999997,21.818181818181817,0.0,170.0,5.0,0.0,2.6363636363636362,0.45454545454545453,1.9090909090909092,0.0,0.0
Andreas Stahl,26.5,41.0,0.36,0.0,0.0,0.0,0.5,0.0,280.0,0.0,142.5,180.34,0.0,0.5,142.5,185.42,1.5,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emily Peters Kagan,33.5,41.0,0.45,0.0,2.0,0.16,0.5,0.0,350.0,0.0,232.5,160.02,0.0,0.5,232.5,167.64,1.5,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benson Henderson,29.142857142857142,60.98109230769231,0.45161538461538464,0.8260769230769232,3.0087615384615387,0.5844615384615384,0.2857142857142857,2.2857142857142856,47.7,0.0,70.28727142857143,175.26000000000002,5.0,0.7857142857142857,-143.57142857142858,177.8,24.142857142857142,2.857142857142857,170.0,5.714285714285714,0.0,1.5,3.857142857142857,0.0,0.35714285714285715,0.0
Yoshihiro Akiyama,36.666666666666664,40.602783333333335,0.32666666666666666,0.24166666666666667,2.6111166666666668,0.5896666666666667,1.6666666666666667,0.3333333333333333,181.0,0.0,163.42748333333336,177.79999999999998,1.0,2.3333333333333335,50.5,185.42,9.5,0.0,170.0,1.1666666666666667,0.0,1.0,0.16666666666666666,0.0,0.0,0.0
Dongi Yang,26.8,51.291675,0.56525,0.541675,2.041675,0.6769999999999999,0.8,0.2,400.0,0.0,110.87069999999999,177.8,0.6,1.4,16.8,180.34,5.4,0.0,185.0,0.6,0.0,0.0,0.0,0.6,0.0,0.0
Yui Chul Nam,33.0,65.0,0.5625,0.25,1.25,0.915,0.3333333333333333,0.3333333333333333,178.0,0.0,67.15753333333333,175.26,0.6666666666666666,0.3333333333333333,-156.66666666666666,175.26,3.0,0.0,145.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
Leo Kuntz,31.5,7.0,0.28,0.0,0.0,0.0,0.5,0.0,371.5,0.0,215.1515,177.8,0.0,0.5,35.0,187.96,1.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott Jorgensen,30.416666666666668,36.342881818181816,0.43800000000000006,0.13694545454545456,1.5942636363636367,0.5015454545454546,1.0,0.4166666666666667,183.875,0.0,109.06188333333334,165.09999999999997,1.75,2.9166666666666665,-95.41666666666667,167.63999999999996,12.333333333333334,0.0,135.0,2.5833333333333335,0.0,0.0,1.0833333333333333,0.9166666666666666,0.5833333333333334,0.0
Vernon Ramos,23.0,,,,,,0.0,0.0,350.0,0.0,58.8235,167.64,0.0,0.0,-170.0,182.88,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valmir Lazaro,29.333333333333332,90.0,0.3775,0.0,3.0,0.30000000000000004,0.3333333333333333,0.3333333333333333,404.0,0.0,138.33333333333334,182.88,0.3333333333333333,0.6666666666666666,138.33333333333334,185.42,3.0,0.0,155.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
Akbarh Arreola,31.5,25.444433333333336,0.4283333333333333,0.27776666666666666,1.5,0.8889999999999999,0.5,0.25,707.75,0.0,335.0,177.8,0.5,1.0,335.0,180.34,3.5,0.0,155.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
Anthony Perosh,40.333333333333336,16.659977777777776,0.4317777777777778,0.46522222222222226,1.031477777777778,0.16444444444444448,0.6666666666666666,0.8888888888888888,945.8,0.0,271.32478888888886,190.5,2.3333333333333335,4.0,248.33333333333334,190.5,11.444444444444445,0.0,205.0,3.0,0.0,0.0,0.0,1.1111111111111112,1.8888888888888888,0.0
Richie Vaculik,31.0,16.944433333333333,0.379,0.6666666666666666,1.3333333333333333,0.18333333333333335,0.5,0.25,325.0,0.0,193.518525,167.64,0.5,1.0,90.0,175.26,3.0,0.0,125.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
Danny Martinez,29.0,39.77776666666667,0.3076666666666667,0.0,3.055566666666667,0.21399999999999997,1.5,0.0,239.0,0.0,146.739125,167.64,0.0,1.5,96.25,170.18,4.5,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steve Montgomery,24.0,9.0,0.32,0.0,0.0,0.0,0.5,0.0,438.0,0.0,68.5185,193.04,0.0,0.5,-85.0,190.5,0.5,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steve Kennedy,32.0,3.0,0.25,0.0,0.0,0.0,0.5,0.0,417.0,0.0,322.5,180.34,0.0,0.5,322.5,180.34,0.5,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Piotr Hallmann,26.666666666666668,50.73334,0.4548,0.61334,2.3899999999999997,0.6242,0.6666666666666666,0.3333333333333333,327.0,0.0,174.91935,175.26,0.8333333333333334,1.1666666666666667,138.33333333333334,180.34,6.5,0.0,155.0,1.3333333333333333,0.0,0.0,0.0,0.0,1.3333333333333333,0.0
Fabio Maldonado,33.0,77.93737,0.5897,1.03615,0.48036,0.2452,0.7272727272727273,0.7272727272727273,449.0,0.0,211.11548181818182,185.42000000000002,1.7272727272727273,2.5454545454545454,100.0,190.5,13.636363636363637,0.0,205.0,2.4545454545454546,0.0,0.45454545454545453,0.9090909090909091,1.0909090909090908,0.0,0.0
Kevin Souza,29.5,54.27776666666667,0.43900000000000006,0.0,0.0,0.0,0.0,1.5,324.25,0.0,119.99622500000001,182.88,1.5,0.0,-42.5,187.96,3.5,0.0,145.0,1.5,0.0,0.75,0.0,0.75,0.0,0.0
Gasan Umalatov,31.75,31.666666666666668,0.41766666666666663,0.0,1.5,0.19166666666666665,0.5,0.25,236.5,0.0,110.22215,180.34,0.5,1.0,5.0,180.34,4.5,0.0,170.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
Bruno Korea,24.0,,,,,,0.0,0.0,350.0,0.0,165.0,167.64,0.0,0.0,165.0,165.1,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paddy Holohan,26.4,20.125,0.43625,0.9375,1.3125,0.2655,0.2,0.8,302.0,0.0,100.59020000000001,177.8,1.0,0.6,-121.0,175.26,4.4,0.0,125.0,1.4,0.0,0.0,0.6,0.0,0.8,0.0
Jon Delos Reyes,27.0,11.666666666666666,0.38066666666666665,0.3333333333333333,0.7222333333333334,0.7223333333333333,0.75,0.25,500.75,0.0,260.416675,167.64,0.25,1.25,206.25,170.18,1.75,0.0,125.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0
Mickael Lebout,27.333333333333332,46.0,0.44,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,553.3333333333334,0.0,323.3333333333333,180.34,0.3333333333333333,0.6666666666666666,323.3333333333333,185.42,3.0,0.0,155.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
